                        Found 4129 pair / timeframe combinations.                         
┏━━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┓
┃          Pair ┃ Timeframe ┃ Type ┃                From ┃                  To ┃ Candles ┃
│     ANON/USDC │        1h │ spot │ 2025-06-02 00:00:00 │ 2026-02-10 20:00:00 │    6093 │
│     ANON/USDC │        2h │ spot │ 2025-06-02 00:00:00 │ 2026-02-10 18:00:00 │    3046 │
│     ANON/USDC │        4h │ spot │ 2025-06-02 00:00:00 │ 2026-02-10 16:00:00 │    1523 │
│     ANON/USDC │        8h │ spot │ 2025-06-02 00:00:00 │ 2026-02-10 08:00:00 │     761 │
│     ANON/USDC │       12h │ spot │ 2025-06-02 00:00:00 │ 2026-02-10 00:00:00 │     507 │
│     ANON/USDC │        1d │ spot │ 2025-06-02 00:00:00 │ 2026-02-09 00:00:00 │     253 │
│     ANON/USDC │        3d │ spot │ 2025-07-08 00:00:00 │ 2026-02-06 00:00:00 │      72 │
│     ANON/USDC │        1w │ spot │ 2025-07-24 00:00:00 │ 2026-01-29 00:00:00 │      28 │
│     ANON/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    ANSEM/USDC │        1m │ spot │ 2025-07-17 12:41:00 │ 2026-02-04 15:47:00 │  174859 │
│    ANSEM/USDC │        3m │ spot │ 2025-07-10 14:03:00 │ 2026-02-04 15:45:00 │   85365 │
│    ANSEM/USDC │        5m │ spot │ 2025-07-05 04:10:00 │ 2026-02-04 15:40:00 │   55177 │
│    ANSEM/USDC │       15m │ spot │ 2025-02-10 13:00:00 │ 2026-02-04 15:30:00 │   34475 │
│    ANSEM/USDC │       30m │ spot │ 2024-12-20 11:00:00 │ 2026-02-04 15:00:00 │   19737 │
│    ANSEM/USDC │        1h │ spot │ 2024-09-07 07:00:00 │ 2026-02-04 14:00:00 │   12368 │
│    ANSEM/USDC │        2h │ spot │ 2024-06-12 04:00:00 │ 2026-02-04 12:00:00 │    7229 │
│    ANSEM/USDC │        4h │ spot │ 2024-06-12 04:00:00 │ 2026-02-04 08:00:00 │    3614 │
│    ANSEM/USDC │        8h │ spot │ 2024-06-12 00:00:00 │ 2026-02-04 00:00:00 │    1807 │
│    ANSEM/USDC │       12h │ spot │ 2024-06-12 00:00:00 │ 2026-02-04 00:00:00 │    1205 │
│    ANSEM/USDC │        1d │ spot │ 2024-06-12 00:00:00 │ 2026-02-03 00:00:00 │     602 │
│    ANSEM/USDC │        3d │ spot │ 2024-06-10 00:00:00 │ 2026-01-31 00:00:00 │     201 │
│    ANSEM/USDC │        1w │ spot │ 2024-06-06 00:00:00 │ 2026-01-22 00:00:00 │      86 │
│    ANSEM/USDC │        1M │ spot │ 2024-05-17 00:00:00 │ 2025-12-08 00:00:00 │      20 │
│      ANT/USDC │        1m │ spot │ 2025-07-18 02:05:00 │ 2026-02-09 10:19:00 │  186600 │
│      ANT/USDC │        3m │ spot │ 2025-07-11 03:27:00 │ 2026-02-09 10:15:00 │   93781 │
│      ANT/USDC │        5m │ spot │ 2025-07-05 04:25:00 │ 2026-02-09 10:15:00 │   62449 │
│      ANT/USDC │       15m │ spot │ 2025-02-12 01:45:00 │ 2026-02-09 10:00:00 │   34786 │
│      ANT/USDC │       30m │ spot │ 2024-12-22 00:00:00 │ 2026-02-09 09:30:00 │   19892 │
│      ANT/USDC │        1h │ spot │ 2024-09-08 20:00:00 │ 2026-02-09 09:00:00 │   12446 │
│      ANT/USDC │        2h │ spot │ 2024-08-14 04:00:00 │ 2026-02-09 08:00:00 │    6531 │
│      ANT/USDC │        4h │ spot │ 2024-08-14 04:00:00 │ 2026-02-09 04:00:00 │    3265 │
│      ANT/USDC │        8h │ spot │ 2024-08-14 00:00:00 │ 2026-02-09 00:00:00 │    1633 │
│      ANT/USDC │       12h │ spot │ 2024-08-14 00:00:00 │ 2026-02-08 12:00:00 │    1088 │
│      ANT/USDC │        1d │ spot │ 2024-08-14 00:00:00 │ 2026-02-08 00:00:00 │     544 │
│      ANT/USDC │        3d │ spot │ 2024-08-12 00:00:00 │ 2026-02-06 00:00:00 │     182 │
│      ANT/USDC │        1w │ spot │ 2024-08-08 00:00:00 │ 2026-01-29 00:00:00 │      78 │
│      ANT/USDC │        1M │ spot │ 2024-07-16 00:00:00 │ 2026-01-07 00:00:00 │      19 │
│      ANZ/USDC │        1m │ spot │ 2025-07-21 08:22:00 │ 2026-02-10 12:59:00 │  219029 │
│      ANZ/USDC │        3m │ spot │ 2025-07-19 04:51:00 │ 2026-02-10 12:57:00 │   80703 │
│      ANZ/USDC │        5m │ spot │ 2025-07-19 04:50:00 │ 2026-02-10 12:55:00 │   50857 │
│      ANZ/USDC │       15m │ spot │ 2025-07-19 04:45:00 │ 2026-02-10 12:45:00 │   19809 │
│      ANZ/USDC │       30m │ spot │ 2025-07-19 04:30:00 │ 2025-12-25 09:30:00 │    7643 │
│      ANZ/USDC │        1h │ spot │ 2025-07-19 04:00:00 │ 2026-02-10 12:00:00 │    4953 │
│      ANZ/USDC │        2h │ spot │ 2025-07-19 04:00:00 │ 2025-12-25 08:00:00 │    1911 │
│      ANZ/USDC │        4h │ spot │ 2025-07-19 04:00:00 │ 2026-02-10 08:00:00 │    1238 │
│      ANZ/USDC │        8h │ spot │ 2025-07-19 00:00:00 │ 2026-02-10 00:00:00 │     619 │
│      ANZ/USDC │       12h │ spot │ 2025-07-19 00:00:00 │ 2025-12-24 12:00:00 │     318 │
│      ANZ/USDC │        1d │ spot │ 2025-07-19 00:00:00 │ 2025-12-24 00:00:00 │     159 │
│      ANZ/USDC │        3d │ spot │ 2025-07-17 00:00:00 │ 2025-12-20 00:00:00 │      53 │
│      ANZ/USDC │        1w │ spot │ 2025-07-17 00:00:00 │ 2025-12-18 00:00:00 │      23 │
│      ANZ/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      APU/USDC │        1m │ spot │ 2025-07-30 09:43:00 │ 2026-02-10 16:56:00 │  168550 │
│      APU/USDC │        3m │ spot │ 2025-07-30 09:42:00 │ 2026-02-10 16:54:00 │   69653 │
│      APU/USDC │        5m │ spot │ 2025-07-30 09:40:00 │ 2026-02-10 16:50:00 │   45790 │
│      APU/USDC │       15m │ spot │ 2025-07-30 09:30:00 │ 2026-02-10 16:30:00 │   18749 │
│      APU/USDC │       30m │ spot │ 2025-07-30 09:30:00 │ 2026-02-10 16:00:00 │    9374 │
│      APU/USDC │        1h │ spot │ 2025-07-30 09:00:00 │ 2026-02-10 15:00:00 │    4687 │
│      APU/USDC │        2h │ spot │ 2025-07-30 08:00:00 │ 2026-02-10 14:00:00 │    2344 │
│      APU/USDC │        4h │ spot │ 2025-07-30 08:00:00 │ 2026-02-10 12:00:00 │    1172 │
│      APU/USDC │        8h │ spot │ 2025-07-30 08:00:00 │ 2026-02-10 08:00:00 │     586 │
│      APU/USDC │       12h │ spot │ 2025-07-30 00:00:00 │ 2026-02-10 00:00:00 │     391 │
│      APU/USDC │        1d │ spot │ 2025-07-30 00:00:00 │ 2026-02-09 00:00:00 │     195 │
│      APU/USDC │        3d │ spot │ 2025-07-29 00:00:00 │ 2026-02-06 00:00:00 │      65 │
│      APU/USDC │        1w │ spot │ 2025-07-24 00:00:00 │ 2026-01-29 00:00:00 │      28 │
│      APU/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      ARI/USDC │        1m │ spot │ 2025-07-19 11:09:00 │ 2026-02-06 19:15:00 │  110013 │
│      ARI/USDC │        3m │ spot │ 2025-07-12 12:30:00 │ 2026-02-06 19:12:00 │   75186 │
│      ARI/USDC │        5m │ spot │ 2025-07-05 13:50:00 │ 2026-02-06 19:10:00 │   59413 │
│      ARI/USDC │       15m │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 19:00:00 │   29645 │
│      ARI/USDC │       30m │ spot │ 2025-04-04 00:00:00 │ 2026-02-06 18:30:00 │   14822 │
